betaP, Volume Fraction
2.100000000000000000e+01,6.762490928413120717e-01
2.100000000000000000e+01,6.737002241665425162e-01
2.100000000000000000e+01,6.723416956448063919e-01
2.100000000000000000e+01,6.725783768949772368e-01
2.100000000000000000e+01,6.737314352875942713e-01
2.100000000000000000e+01,6.737304860097076409e-01
2.100000000000000000e+01,6.709060599393305013e-01
2.100000000000000000e+01,6.703746536791800326e-01
2.100000000000000000e+01,6.716594195143523738e-01
2.100000000000000000e+01,6.707376807163215604e-01
2.100000000000000000e+01,6.696391965159983473e-01
2.100000000000000000e+01,6.626005481213815829e-01
2.100000000000000000e+01,6.727282604291195955e-01
2.100000000000000000e+01,6.737639396236294598e-01
2.100000000000000000e+01,6.726558007957270657e-01
2.100000000000000000e+01,6.731972189349362257e-01
2.100000000000000000e+01,6.680502080428960543e-01
2.100000000000000000e+01,6.694770299360568444e-01
2.100000000000000000e+01,6.662370936425585644e-01
2.100000000000000000e+01,6.623396500292635380e-01
2.100000000000000000e+01,6.670181493794381522e-01
2.100000000000000000e+01,6.668219565732674825e-01
2.100000000000000000e+01,6.614185197214668133e-01
2.100000000000000000e+01,6.616872336435181134e-01
2.100000000000000000e+01,6.648872277783853812e-01
2.100000000000000000e+01,6.638331095993437181e-01
2.100000000000000000e+01,6.669539971878948315e-01
2.100000000000000000e+01,6.658555106948880198e-01
2.100000000000000000e+01,6.662293733143418439e-01
2.100000000000000000e+01,6.650516610708575582e-01
2.100000000000000000e+01,6.660282791397115210e-01
2.100000000000000000e+01,6.679932932937181489e-01
2.100000000000000000e+01,6.663605905192643286e-01
2.100000000000000000e+01,6.690570594016285177e-01
2.100000000000000000e+01,6.659624913054301709e-01
2.100000000000000000e+01,6.664844171384454175e-01
2.100000000000000000e+01,6.664906522579870929e-01
2.100000000000000000e+01,6.732951458364765385e-01
2.100000000000000000e+01,6.732951458364765385e-01
2.100000000000000000e+01,6.758212061759969469e-01
2.100000000000000000e+01,6.763248372346897241e-01
2.100000000000000000e+01,6.757144519485726031e-01
2.100000000000000000e+01,6.794705497367465874e-01
2.100000000000000000e+01,6.723195231705282326e-01
2.100000000000000000e+01,6.700660604131364328e-01
2.100000000000000000e+01,6.667228385817574043e-01
2.100000000000000000e+01,6.716137311578100899e-01
2.100000000000000000e+01,6.699049809691394186e-01
2.100000000000000000e+01,6.652595054327142821e-01
2.100000000000000000e+01,6.645915632487433555e-01
2.100000000000000000e+01,6.688764896295437135e-01
2.100000000000000000e+01,6.710945410759442398e-01
2.100000000000000000e+01,6.717529616008455218e-01
2.100000000000000000e+01,6.720349096518938303e-01
2.100000000000000000e+01,6.745027785889552430e-01
2.100000000000000000e+01,6.809020402897699720e-01
2.100000000000000000e+01,6.758002766877894141e-01
2.100000000000000000e+01,6.813904777402579604e-01
2.100000000000000000e+01,6.725157685822047426e-01
2.100000000000000000e+01,6.716686896523559325e-01
2.100000000000000000e+01,6.683986783050978042e-01
2.100000000000000000e+01,6.697809855643556132e-01
2.100000000000000000e+01,6.717470184527428723e-01
2.100000000000000000e+01,6.738228725115232853e-01
2.100000000000000000e+01,6.726305436727350040e-01
2.100000000000000000e+01,6.698738635883020320e-01
2.100000000000000000e+01,6.703309304953458669e-01
2.100000000000000000e+01,6.731392185869324862e-01
2.100000000000000000e+01,6.656217320875162935e-01
2.100000000000000000e+01,6.674002355675897613e-01
2.100000000000000000e+01,6.672822887879882314e-01
2.100000000000000000e+01,6.656094992156957879e-01
2.100000000000000000e+01,6.756442940927839258e-01
2.100000000000000000e+01,6.689957935002165401e-01
2.100000000000000000e+01,6.679479459181654200e-01
2.100000000000000000e+01,6.688403581055766267e-01
2.100000000000000000e+01,6.627319609634710895e-01
2.100000000000000000e+01,6.650415288133197933e-01
2.100000000000000000e+01,6.697403828587750185e-01
2.100000000000000000e+01,6.680222573613906478e-01
2.100000000000000000e+01,6.670012980935002833e-01
2.100000000000000000e+01,6.640320395001806375e-01
2.100000000000000000e+01,6.674709480782639037e-01
2.100000000000000000e+01,6.700349792033640783e-01
2.100000000000000000e+01,6.747852932738388487e-01
2.100000000000000000e+01,6.779194497206401104e-01
2.100000000000000000e+01,6.743070087492245568e-01
2.100000000000000000e+01,6.749184824208369626e-01
2.100000000000000000e+01,6.755705193245145068e-01
2.100000000000000000e+01,6.768379060215687915e-01
2.100000000000000000e+01,6.777520118969427854e-01
2.100000000000000000e+01,6.771283552176814435e-01
2.100000000000000000e+01,6.808781666569663216e-01
2.100000000000000000e+01,6.799797332263741723e-01
2.100000000000000000e+01,6.796346262234780333e-01
2.100000000000000000e+01,6.762601390638421917e-01
2.100000000000000000e+01,6.752086863683912643e-01
2.100000000000000000e+01,6.731850608611830156e-01
2.100000000000000000e+01,6.730670560862795915e-01
2.100000000000000000e+01,6.781067036652669300e-01
2.100000000000000000e+01,6.749697094151891896e-01
2.100000000000000000e+01,6.688678171116329008e-01
2.100000000000000000e+01,6.699079312039895040e-01
2.100000000000000000e+01,6.720685213118067214e-01
2.100000000000000000e+01,6.778415311257823817e-01
2.100000000000000000e+01,6.778415311257823817e-01
2.100000000000000000e+01,6.784017675825704252e-01
2.100000000000000000e+01,6.788213594108948312e-01
2.100000000000000000e+01,6.788185919076635821e-01
2.100000000000000000e+01,6.771812915260513321e-01
2.100000000000000000e+01,6.739544924700950901e-01
2.100000000000000000e+01,6.717451655905144481e-01
2.100000000000000000e+01,6.749776239875152628e-01
2.100000000000000000e+01,6.767400907365803686e-01
2.100000000000000000e+01,6.676288457604369064e-01
2.100000000000000000e+01,6.701343219956303887e-01
2.100000000000000000e+01,6.712730565494289259e-01
2.100000000000000000e+01,6.693824983045308930e-01
2.100000000000000000e+01,6.659176217138108589e-01
2.100000000000000000e+01,6.672921640208369087e-01
2.100000000000000000e+01,6.642101941992712977e-01
2.100000000000000000e+01,6.663534545032117062e-01
2.100000000000000000e+01,6.669317711621399747e-01
2.100000000000000000e+01,6.696512144688703261e-01
2.100000000000000000e+01,6.704264483828548116e-01
2.100000000000000000e+01,6.677308032363254986e-01
2.100000000000000000e+01,6.698202921834658374e-01
2.100000000000000000e+01,6.725208226472395578e-01
2.100000000000000000e+01,6.725208226472395578e-01
2.100000000000000000e+01,6.719724584942989853e-01
2.100000000000000000e+01,6.720936971681183980e-01
2.100000000000000000e+01,6.668422974815512161e-01
2.100000000000000000e+01,6.694370820651780463e-01
2.100000000000000000e+01,6.743594784737155790e-01
2.100000000000000000e+01,6.751544369093954723e-01
2.100000000000000000e+01,6.685584119231450240e-01
2.100000000000000000e+01,6.686671602864744379e-01
2.100000000000000000e+01,6.680139946494889625e-01
2.100000000000000000e+01,6.585253541773729014e-01
2.100000000000000000e+01,6.579759185708552449e-01
2.100000000000000000e+01,6.576604139997976883e-01
2.100000000000000000e+01,6.606772804830606249e-01
2.100000000000000000e+01,6.587725374198073469e-01
2.100000000000000000e+01,6.632996388251154452e-01
2.100000000000000000e+01,6.615767928582354518e-01
2.100000000000000000e+01,6.567111456538665681e-01
2.100000000000000000e+01,6.635960572973821359e-01
2.100000000000000000e+01,6.657797291501412751e-01
2.100000000000000000e+01,6.649510147814351457e-01
2.100000000000000000e+01,6.664016326409124558e-01
2.100000000000000000e+01,6.687498860424416769e-01
2.100000000000000000e+01,6.697318556953560931e-01
2.100000000000000000e+01,6.740676686988890109e-01
2.100000000000000000e+01,6.717365815479758862e-01
2.100000000000000000e+01,6.567496135189786477e-01
2.100000000000000000e+01,6.591444671446572423e-01
2.100000000000000000e+01,6.603624145307849247e-01
2.100000000000000000e+01,6.674518445490081886e-01
2.100000000000000000e+01,6.682949667230251301e-01
2.100000000000000000e+01,6.608721514771959127e-01
2.100000000000000000e+01,6.602001742765318815e-01
2.100000000000000000e+01,6.606206732447624796e-01
2.100000000000000000e+01,6.566362927632025670e-01
2.100000000000000000e+01,6.567347339334276279e-01
2.100000000000000000e+01,6.567347339334276279e-01
2.100000000000000000e+01,6.561083828904974435e-01
2.100000000000000000e+01,6.551080202379456763e-01
2.100000000000000000e+01,6.617275099949314621e-01
2.100000000000000000e+01,6.616072075176415712e-01
2.100000000000000000e+01,6.563454298421597111e-01
2.200000000000000000e+01,6.574680183836003611e-01
2.200000000000000000e+01,6.642360248068452933e-01
2.200000000000000000e+01,6.621647179163850927e-01
2.200000000000000000e+01,6.644034880998943571e-01
2.200000000000000000e+01,6.715377817658331194e-01
2.200000000000000000e+01,6.827673354957372043e-01
2.200000000000000000e+01,6.824644267795183517e-01
2.200000000000000000e+01,6.841117057563544934e-01
2.200000000000000000e+01,6.847090858668999358e-01
2.200000000000000000e+01,6.807035528885426734e-01
2.200000000000000000e+01,6.764925239340126017e-01
2.200000000000000000e+01,6.738238130520206592e-01
2.200000000000000000e+01,6.833011506710164884e-01
2.200000000000000000e+01,6.815484220900666079e-01
2.200000000000000000e+01,6.791003075482965334e-01
2.200000000000000000e+01,6.826085077902219744e-01
2.200000000000000000e+01,6.776380426494831299e-01
2.200000000000000000e+01,6.810255042845226869e-01
2.200000000000000000e+01,6.818364810569619294e-01
2.200000000000000000e+01,6.826137554996142276e-01
2.200000000000000000e+01,6.862549269973085009e-01
2.200000000000000000e+01,6.871640774444605082e-01
2.200000000000000000e+01,6.869876416670847030e-01
2.200000000000000000e+01,6.855329060077446357e-01
2.200000000000000000e+01,6.822651743597819562e-01
2.200000000000000000e+01,6.835829783303136731e-01
2.200000000000000000e+01,6.816845651863370215e-01
2.200000000000000000e+01,6.795775051256710553e-01
2.200000000000000000e+01,6.749867758814817043e-01
2.200000000000000000e+01,6.748331715998074909e-01
2.200000000000000000e+01,6.694658213244876199e-01
2.200000000000000000e+01,6.707680848230973547e-01
2.200000000000000000e+01,6.668329105341852525e-01
2.200000000000000000e+01,6.698736603221689956e-01
2.200000000000000000e+01,6.713727925411016040e-01
2.200000000000000000e+01,6.678091966817918390e-01
2.200000000000000000e+01,6.679530568294641535e-01
2.200000000000000000e+01,6.632536312699932601e-01
2.200000000000000000e+01,6.644929872991627295e-01
2.200000000000000000e+01,6.644929872991627295e-01
2.200000000000000000e+01,6.674490602839542319e-01
2.200000000000000000e+01,6.670548005276792924e-01
2.200000000000000000e+01,6.682028929790491123e-01
2.200000000000000000e+01,6.684482450582627244e-01
2.200000000000000000e+01,6.753855626124040112e-01
2.200000000000000000e+01,6.760984463370529607e-01
2.200000000000000000e+01,6.778427428443151159e-01
2.200000000000000000e+01,6.760196459168870131e-01
2.200000000000000000e+01,6.739683356193663100e-01
2.200000000000000000e+01,6.735196255737599946e-01
2.200000000000000000e+01,6.707666563096875700e-01
2.200000000000000000e+01,6.709082961298719061e-01
2.200000000000000000e+01,6.743751045352621709e-01
2.200000000000000000e+01,6.780930316877165076e-01
2.200000000000000000e+01,6.803787566457600855e-01
2.200000000000000000e+01,6.797564504795464702e-01
2.200000000000000000e+01,6.826839382923299837e-01
2.200000000000000000e+01,6.816723561761535155e-01
2.200000000000000000e+01,6.795187780408208367e-01
2.200000000000000000e+01,6.814830221869909721e-01
2.200000000000000000e+01,6.825047437389518690e-01
2.200000000000000000e+01,6.825047437389518690e-01
2.200000000000000000e+01,6.883784093032547791e-01
2.200000000000000000e+01,6.851367153292785561e-01
2.200000000000000000e+01,6.857965450800911356e-01
2.200000000000000000e+01,6.874270708062083513e-01
2.200000000000000000e+01,6.883380664036556906e-01
2.200000000000000000e+01,6.858178902817348987e-01
2.200000000000000000e+01,6.882344649347784671e-01
2.200000000000000000e+01,6.865218102618602103e-01
2.200000000000000000e+01,6.846373726808702154e-01
2.200000000000000000e+01,6.897183266571652593e-01
2.200000000000000000e+01,6.819193148342427291e-01
2.200000000000000000e+01,6.744887339676571836e-01
2.200000000000000000e+01,6.734965406581904235e-01
2.200000000000000000e+01,6.719314025001486002e-01
2.200000000000000000e+01,6.663628575870003123e-01
2.200000000000000000e+01,6.691821656233396531e-01
2.200000000000000000e+01,6.713426921438744310e-01
2.200000000000000000e+01,6.711264451440878132e-01
2.200000000000000000e+01,6.711264451440878132e-01
2.200000000000000000e+01,6.700851119962061286e-01
2.200000000000000000e+01,6.693921858542983827e-01
2.200000000000000000e+01,6.715342727103043030e-01
2.200000000000000000e+01,6.712794104303198006e-01
2.200000000000000000e+01,6.766624598905831567e-01
2.200000000000000000e+01,6.796850585380450616e-01
2.200000000000000000e+01,6.801588070574937639e-01
2.200000000000000000e+01,6.732318485354142901e-01
2.200000000000000000e+01,6.758965919141691758e-01
2.200000000000000000e+01,6.758965919141691758e-01
2.200000000000000000e+01,6.791180471911253402e-01
2.200000000000000000e+01,6.799899149646132512e-01
2.200000000000000000e+01,6.857702076241111167e-01
2.200000000000000000e+01,6.882477634352748286e-01
2.200000000000000000e+01,6.884022854015071635e-01
2.200000000000000000e+01,6.894927900753161643e-01
2.200000000000000000e+01,6.882671652540809371e-01
2.200000000000000000e+01,6.923434924726372675e-01
2.200000000000000000e+01,6.907611049485693488e-01
2.200000000000000000e+01,6.917656385560265742e-01
2.200000000000000000e+01,6.958432477499804092e-01
2.200000000000000000e+01,6.949803384287087660e-01
2.200000000000000000e+01,6.910488112095609647e-01
2.200000000000000000e+01,6.908701382304417438e-01
2.200000000000000000e+01,6.889035414745918739e-01
2.200000000000000000e+01,6.915599282398170455e-01
2.200000000000000000e+01,6.872430493361768589e-01
2.200000000000000000e+01,6.861300511433033877e-01
2.200000000000000000e+01,6.814726603534478899e-01
2.200000000000000000e+01,6.848409008341501680e-01
2.200000000000000000e+01,6.848378784150971343e-01
2.200000000000000000e+01,6.840168979505483193e-01
2.200000000000000000e+01,6.823134784438700251e-01
2.200000000000000000e+01,6.790254578013641407e-01
2.200000000000000000e+01,6.773686420828307631e-01
2.200000000000000000e+01,6.754106495331272386e-01
2.200000000000000000e+01,6.650521824142392457e-01
2.200000000000000000e+01,6.757676444403195593e-01
2.200000000000000000e+01,6.695150924869455178e-01
2.200000000000000000e+01,6.725847774202574625e-01
2.200000000000000000e+01,6.772815194382585391e-01
2.200000000000000000e+01,6.771536471592032314e-01
2.200000000000000000e+01,6.783065134148854591e-01
2.200000000000000000e+01,6.778289708129645597e-01
2.200000000000000000e+01,6.831617332384647412e-01
2.200000000000000000e+01,6.832487996795159058e-01
2.200000000000000000e+01,6.808518758453666608e-01
2.200000000000000000e+01,6.807760695435937093e-01
2.200000000000000000e+01,6.804962394288524008e-01
2.200000000000000000e+01,6.733657729465384323e-01
2.200000000000000000e+01,6.712757739007987334e-01
2.200000000000000000e+01,6.753215642115242279e-01
2.200000000000000000e+01,6.694238713357358872e-01
2.200000000000000000e+01,6.717932340245477141e-01
2.200000000000000000e+01,6.594771557633851700e-01
2.200000000000000000e+01,6.664480538497209450e-01
2.200000000000000000e+01,6.696008429222282121e-01
2.200000000000000000e+01,6.689634113954628925e-01
2.200000000000000000e+01,6.668216936557973540e-01
2.200000000000000000e+01,6.698635384746133292e-01
2.200000000000000000e+01,6.664505687180394267e-01
2.200000000000000000e+01,6.685984937044072707e-01
2.200000000000000000e+01,6.668295174367682154e-01
2.200000000000000000e+01,6.668295174367682154e-01
2.200000000000000000e+01,6.675227302198555313e-01
2.200000000000000000e+01,6.661538499734173113e-01
2.200000000000000000e+01,6.624934943654011699e-01
2.200000000000000000e+01,6.640813061874644152e-01
2.200000000000000000e+01,6.660831472844804813e-01
2.200000000000000000e+01,6.735402885248792382e-01
2.200000000000000000e+01,6.731294539037887548e-01
2.200000000000000000e+01,6.713196795194603661e-01
2.200000000000000000e+01,6.721334014592901251e-01
2.200000000000000000e+01,6.661568165461774216e-01
2.200000000000000000e+01,6.660487185369479146e-01
2.200000000000000000e+01,6.670876635388448550e-01
2.200000000000000000e+01,6.706959845342788107e-01
2.200000000000000000e+01,6.710606830842830162e-01
2.200000000000000000e+01,6.672617771272065790e-01
2.200000000000000000e+01,6.740120112215124415e-01
2.200000000000000000e+01,6.679673929971131630e-01
2.200000000000000000e+01,6.675063476487335112e-01
2.200000000000000000e+01,6.672556216460248102e-01
2.200000000000000000e+01,6.677449641883314024e-01
2.200000000000000000e+01,6.668988059242650923e-01
2.200000000000000000e+01,6.670602382306730638e-01
2.200000000000000000e+01,6.699218782733783462e-01
2.200000000000000000e+01,6.728265286973735826e-01
2.200000000000000000e+01,6.703333972655182160e-01
2.200000000000000000e+01,6.723247656336167610e-01
2.200000000000000000e+01,6.739689844789541473e-01
2.200000000000000000e+01,6.833847894188883609e-01
2.200000000000000000e+01,6.819838342596143965e-01
2.200000000000000000e+01,6.868003295289665244e-01
2.200000000000000000e+01,6.887401081077517695e-01
2.200000000000000000e+01,6.873568136549808028e-01
2.200000000000000000e+01,6.876667342123349291e-01
2.200000000000000000e+01,6.894169677750573433e-01
2.200000000000000000e+01,6.895261784383827086e-01
2.200000000000000000e+01,6.879428116601193910e-01
2.200000000000000000e+01,6.870044627296970630e-01
2.200000000000000000e+01,6.827238436256294341e-01
2.200000000000000000e+01,6.787713704010172044e-01
2.200000000000000000e+01,6.719883717016991165e-01
2.200000000000000000e+01,6.717390369089544233e-01
2.200000000000000000e+01,6.712969158665554881e-01
2.200000000000000000e+01,6.686132490153440244e-01
2.200000000000000000e+01,6.759788827566534097e-01
2.200000000000000000e+01,6.761289909441894341e-01
2.200000000000000000e+01,6.761289909441894341e-01
2.200000000000000000e+01,6.804373768120723920e-01
2.200000000000000000e+01,6.804373768120723920e-01
2.200000000000000000e+01,6.756967280938903642e-01
2.200000000000000000e+01,6.765192050992502315e-01
2.200000000000000000e+01,6.723359940759231490e-01
2.200000000000000000e+01,6.746374257136008579e-01
2.200000000000000000e+01,6.702233403597870343e-01
2.200000000000000000e+01,6.758263369296045875e-01
2.200000000000000000e+01,6.753203104843450433e-01
2.200000000000000000e+01,6.714880342187735662e-01
2.200000000000000000e+01,6.676786399889063084e-01
2.200000000000000000e+01,6.676996037089384384e-01
2.200000000000000000e+01,6.692684346797516115e-01
2.200000000000000000e+01,6.632832551855066816e-01
2.200000000000000000e+01,6.646150141189244298e-01
2.200000000000000000e+01,6.638449517991448223e-01
2.200000000000000000e+01,6.711491578235682098e-01
2.200000000000000000e+01,6.730941443159039750e-01
2.200000000000000000e+01,6.753373889686337117e-01
2.200000000000000000e+01,6.737132670147707447e-01
2.200000000000000000e+01,6.686099085092873651e-01
2.200000000000000000e+01,6.753774875363675045e-01
2.200000000000000000e+01,6.748364985951172956e-01
2.200000000000000000e+01,6.734823498370193784e-01
2.200000000000000000e+01,6.697121641149595961e-01
2.200000000000000000e+01,6.664915952580405811e-01
2.200000000000000000e+01,6.660793519297718568e-01
2.200000000000000000e+01,6.620368251431743012e-01
2.200000000000000000e+01,6.669759018755663238e-01
2.200000000000000000e+01,6.623933859731131468e-01
2.200000000000000000e+01,6.617856691292677285e-01
2.200000000000000000e+01,6.740258847607112358e-01
2.200000000000000000e+01,6.736099612085741928e-01
2.200000000000000000e+01,6.698246066863761117e-01
2.200000000000000000e+01,6.784789264057382585e-01
2.200000000000000000e+01,6.793310977038573562e-01
2.200000000000000000e+01,6.807171069059791968e-01
2.200000000000000000e+01,6.774360998046413673e-01
2.200000000000000000e+01,6.776019308256306939e-01
2.200000000000000000e+01,6.770781667635741297e-01
2.200000000000000000e+01,6.792092205264917970e-01
2.200000000000000000e+01,6.770149408089446430e-01
2.200000000000000000e+01,6.808698294553637842e-01
2.200000000000000000e+01,6.790344581283576098e-01
2.200000000000000000e+01,6.790344581283576098e-01
2.200000000000000000e+01,6.756606896673079676e-01
2.200000000000000000e+01,6.781929066237029069e-01
2.200000000000000000e+01,6.766360573173854087e-01
2.200000000000000000e+01,6.720671814909896513e-01
2.200000000000000000e+01,6.726673202531424645e-01
2.200000000000000000e+01,6.735874962679375688e-01
2.200000000000000000e+01,6.760357776464979151e-01
2.200000000000000000e+01,6.758459296274952344e-01
2.200000000000000000e+01,6.742879382486036688e-01
2.200000000000000000e+01,6.761940495443565791e-01
2.200000000000000000e+01,6.805560971920280311e-01
2.200000000000000000e+01,6.802562949529398217e-01
2.200000000000000000e+01,6.807511014023553964e-01
2.200000000000000000e+01,6.860050081977542291e-01
2.200000000000000000e+01,6.828779111234766219e-01
2.200000000000000000e+01,6.836259352458592398e-01
2.200000000000000000e+01,6.853336632801844130e-01
2.200000000000000000e+01,6.834789812286907740e-01
2.200000000000000000e+01,6.848912060109296762e-01
2.200000000000000000e+01,6.805065271112208380e-01
2.200000000000000000e+01,6.805065271112208380e-01
2.200000000000000000e+01,6.836383855776839713e-01
2.200000000000000000e+01,6.836489688930135200e-01
2.200000000000000000e+01,6.841087213330184769e-01
2.200000000000000000e+01,6.899382080219359503e-01
2.200000000000000000e+01,6.914368278985930649e-01
2.200000000000000000e+01,6.908643048596442293e-01
2.200000000000000000e+01,6.909172105915322160e-01
2.200000000000000000e+01,6.923117263728677528e-01
2.200000000000000000e+01,6.928118799329074928e-01
2.200000000000000000e+01,6.884495197369843167e-01
2.200000000000000000e+01,6.933197842427936131e-01
2.200000000000000000e+01,6.903059233958956931e-01
2.200000000000000000e+01,6.926596156311269903e-01
2.200000000000000000e+01,6.954665635790073797e-01
2.200000000000000000e+01,6.899098191657606627e-01
2.200000000000000000e+01,6.914355745237442674e-01
2.200000000000000000e+01,6.910407478764305500e-01
2.200000000000000000e+01,6.873597316532314982e-01
2.200000000000000000e+01,6.875356371560035207e-01
2.200000000000000000e+01,6.901354484908737152e-01
2.200000000000000000e+01,6.883488933665259379e-01
2.200000000000000000e+01,6.846556182636014398e-01
2.200000000000000000e+01,6.870197731882861092e-01
2.200000000000000000e+01,6.900210140126151748e-01
2.200000000000000000e+01,6.916225982860322308e-01
2.200000000000000000e+01,6.913594924789425722e-01
2.200000000000000000e+01,6.868759488918609879e-01
2.200000000000000000e+01,6.882634171807341383e-01
2.200000000000000000e+01,6.824599129599809855e-01
2.200000000000000000e+01,6.797606269181594163e-01
2.200000000000000000e+01,6.799927716669434963e-01
2.200000000000000000e+01,6.797112028992228216e-01
2.200000000000000000e+01,6.733548717638710990e-01
2.200000000000000000e+01,6.751054815412146359e-01
2.200000000000000000e+01,6.694257485067773850e-01
2.200000000000000000e+01,6.690879689294267907e-01
2.200000000000000000e+01,6.674044062014122813e-01
2.200000000000000000e+01,6.672564873608045621e-01
2.200000000000000000e+01,6.672564873608045621e-01
2.200000000000000000e+01,6.672564873608045621e-01
2.200000000000000000e+01,6.680726558637731793e-01
2.200000000000000000e+01,6.688900774299545438e-01
2.200000000000000000e+01,6.706820923265746082e-01
2.200000000000000000e+01,6.642328644713759722e-01
2.200000000000000000e+01,6.649276722285984986e-01
2.200000000000000000e+01,6.627633836959563318e-01
2.200000000000000000e+01,6.595215315099770548e-01
2.200000000000000000e+01,6.595215315099770548e-01
2.200000000000000000e+01,6.627286927837006125e-01
2.200000000000000000e+01,6.622357137908848612e-01
2.200000000000000000e+01,6.654539011355563582e-01
2.200000000000000000e+01,6.673127877208999692e-01
2.200000000000000000e+01,6.652045520186132821e-01
2.200000000000000000e+01,6.646237889714504687e-01
2.200000000000000000e+01,6.633282600268667339e-01
2.200000000000000000e+01,6.651060819889841325e-01
2.200000000000000000e+01,6.668557170081373942e-01
2.200000000000000000e+01,6.711111054168895640e-01
2.200000000000000000e+01,6.656212906437916077e-01
2.200000000000000000e+01,6.765539342670892076e-01
2.200000000000000000e+01,6.741578065907453121e-01
2.200000000000000000e+01,6.774318120073653526e-01
2.200000000000000000e+01,6.741507771884713840e-01
2.200000000000000000e+01,6.761576987474198219e-01
2.200000000000000000e+01,6.759060737105301309e-01
2.200000000000000000e+01,6.753941894171244797e-01
2.200000000000000000e+01,6.745378451241171858e-01
2.200000000000000000e+01,6.739851413245366851e-01
2.200000000000000000e+01,6.776797310857121115e-01
2.200000000000000000e+01,6.771891051168100750e-01
2.200000000000000000e+01,6.729074254376986586e-01
2.200000000000000000e+01,6.680665207680570594e-01
2.200000000000000000e+01,6.723556211698438201e-01
2.200000000000000000e+01,6.665067786041278808e-01
2.200000000000000000e+01,6.695106584786970627e-01
2.200000000000000000e+01,6.718269573752060353e-01
2.200000000000000000e+01,6.740229635584205070e-01
2.200000000000000000e+01,6.772397851480725928e-01
2.200000000000000000e+01,6.707911048275689847e-01
2.200000000000000000e+01,6.707911048275689847e-01
2.200000000000000000e+01,6.693175437296940977e-01
2.200000000000000000e+01,6.702804993100091036e-01
2.200000000000000000e+01,6.709639321563779513e-01
2.200000000000000000e+01,6.801358078163396437e-01
2.200000000000000000e+01,6.762906908493714342e-01
2.200000000000000000e+01,6.776779191649313638e-01
2.200000000000000000e+01,6.750604627466741947e-01
2.200000000000000000e+01,6.753438500166166758e-01
2.200000000000000000e+01,6.790400212767345733e-01
2.200000000000000000e+01,6.735595627644138661e-01
2.200000000000000000e+01,6.728638948734658731e-01
2.200000000000000000e+01,6.745700408972600259e-01
2.200000000000000000e+01,6.723781366355262579e-01
2.200000000000000000e+01,6.699448305822649496e-01
2.200000000000000000e+01,6.696845491513958581e-01
2.200000000000000000e+01,6.690044491473823296e-01
2.200000000000000000e+01,6.731844493421722531e-01
2.200000000000000000e+01,6.783545518324597401e-01
2.200000000000000000e+01,6.782570642372597325e-01
2.200000000000000000e+01,6.782333217479349363e-01
2.200000000000000000e+01,6.782112391445326294e-01
2.200000000000000000e+01,6.751381798944803281e-01
2.200000000000000000e+01,6.769052704186686586e-01
2.200000000000000000e+01,6.768051619093030657e-01
2.200000000000000000e+01,6.789639597538345006e-01
2.200000000000000000e+01,6.809852333854733430e-01
2.200000000000000000e+01,6.822134829401599321e-01
2.200000000000000000e+01,6.819471333054604179e-01
2.200000000000000000e+01,6.817116006114070093e-01
2.200000000000000000e+01,6.820032095746819678e-01
2.200000000000000000e+01,6.853755882763110652e-01
2.200000000000000000e+01,6.842951911982555480e-01
2.200000000000000000e+01,6.829202872290990323e-01
2.200000000000000000e+01,6.843592647815386343e-01
2.200000000000000000e+01,6.847311906807358461e-01
2.200000000000000000e+01,6.907797413228679018e-01
2.200000000000000000e+01,6.866971158144372644e-01
2.200000000000000000e+01,6.874162659807432352e-01
2.200000000000000000e+01,6.868883690828463395e-01
2.200000000000000000e+01,6.891891159097143227e-01
2.200000000000000000e+01,6.841297595051782920e-01
2.200000000000000000e+01,6.873004284129379249e-01
2.200000000000000000e+01,6.849135241634279891e-01
2.200000000000000000e+01,6.811851574295291201e-01
2.200000000000000000e+01,6.848168654721658033e-01
2.200000000000000000e+01,6.890869559413081991e-01
2.200000000000000000e+01,6.910532115085934457e-01
2.200000000000000000e+01,6.889486762596518377e-01
2.200000000000000000e+01,6.924272216601168317e-01
2.200000000000000000e+01,6.924049304744550604e-01
2.200000000000000000e+01,6.919786036632790127e-01
2.200000000000000000e+01,6.947963088426893918e-01
2.200000000000000000e+01,6.938808588760181362e-01
2.200000000000000000e+01,6.849129151242769886e-01
2.200000000000000000e+01,6.872375076205270439e-01
2.200000000000000000e+01,6.816371339002019747e-01
2.200000000000000000e+01,6.821762440268100969e-01
2.200000000000000000e+01,6.902452644166880980e-01
2.200000000000000000e+01,6.880057919260021970e-01
2.200000000000000000e+01,6.880293047010709317e-01
2.200000000000000000e+01,6.881051632027475051e-01
2.200000000000000000e+01,6.984455559384037393e-01
2.200000000000000000e+01,7.021895170059444524e-01
2.200000000000000000e+01,7.022732017696960982e-01
2.200000000000000000e+01,7.004519188528128826e-01
2.200000000000000000e+01,7.008609379541053119e-01
2.200000000000000000e+01,6.998429923468562075e-01
2.200000000000000000e+01,6.988618687584167155e-01
2.200000000000000000e+01,6.963234461762658478e-01
2.200000000000000000e+01,6.960906608893508984e-01
2.200000000000000000e+01,6.947998386611533572e-01
2.200000000000000000e+01,6.964096751967558951e-01
2.200000000000000000e+01,6.938780076296693355e-01
2.200000000000000000e+01,6.938780076296693355e-01
2.200000000000000000e+01,6.928322877477314234e-01
